state_code,state_name,year,month,intra_ewb,out_ewb,in_ewb,out_value,date,mean_out,mean_in,mean_intra,mean_val,odi,iac,opi,vif,sdpi,net_flow_pct,total_ewb,odi_3m,sdpi_3m,state_out_rank,seasonal_factor
35,Andaman And Nicobar,2020,9,462.0,7507,7507,175.257311873,2020-09-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.7444333765649164,0.7444333765649164,1.0,0.023345852121086984,0.017179665862606292,0.0,15476.0,0.6830500996109157,0.016111033889981554,36.0,1.1169847474963563
35,Andaman And Nicobar,2020,10,397.0,8248,8248,164.718979143,2020-10-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.8179148114969269,0.8179148114969269,1.0,0.01997077826661009,0.016173429592756427,0.0,16893.0,0.674422724659384,0.015458879732020113,36.0,0.9405202219072704
35,Andaman And Nicobar,2020,11,403.0,7938,7938,163.5271,2020-11-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.7871735904052626,0.7871735904052626,1.0,0.020600541698160744,0.016051430184464623,0.0,16279.0,0.783173926155702,0.01646817521327578,35.0,1.043391751681352
35,Andaman And Nicobar,2020,12,377.0,9914,9914,220.9579,2020-12-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.9831240835572906,0.9831240835572906,1.0,0.02228746217470244,0.021670735166429016,0.0,20205.0,0.86273749515316,0.017965198314550023,35.0,1.100889876614897
35,Andaman And Nicobar,2021,1,421.0,8386,8386,238.89,2021-01-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.831599613144184,0.831599613144184,1.0,0.02848676365370856,0.023358436015918832,0.0,17193.0,0.8672990957022457,0.020360200455604157,35.0,1.0233285008191078
35,Andaman And Nicobar,2021,2,796.0,9680,9680,231.3486,2021-02-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.9599194198945505,0.9599194198945505,1.0,0.02389964876033058,0.022671878472243723,0.0,20156.0,0.9248810388653417,0.022567016551530525,35.0,1.0390674393595867
35,Andaman And Nicobar,2021,3,954.0,10586,10586,262.1,2021-03-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,1.0497631176656728,1.0497631176656728,1.0,0.024759115813338374,0.025674661241586433,0.0,22126.0,0.9470940502348024,0.023901658576582996,35.0,1.0949824622392177
35,Andaman And Nicobar,2021,4,971.0,9190,9190,210.6522,2021-04-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.9113284575238553,0.9113284575238553,1.0,0.02292189336235038,0.020653558477166448,0.0,19351.0,0.9736703316946929,0.0230000327303322,34.0,0.9309348400081242
35,Andaman And Nicobar,2021,5,376.0,3608,3608,98.4575,2021-05-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.35778814741524156,0.35778814741524156,1.0,0.027288664079822614,0.009632718308964823,0.0,7592.0,0.7729599075349233,0.018653646009239234,36.0,0.8651882929636937
35,Andaman And Nicobar,2021,6,427.0,4514,4514,112.9469,2021-06-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.44763184518636373,0.44763184518636373,1.0,0.02502146654851573,0.011062574380301598,0.0,9455.0,0.5722494833751536,0.013782950388810958,36.0,0.8641824742090817
35,Andaman And Nicobar,2021,7,640.0,7691,7691,183.8863,2021-07-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.762679778761259,0.762679778761259,1.0,0.023909283578208297,0.018020546283874794,0.0,16022.0,0.5226999237876214,0.012905279657713738,36.0,0.9640967551799904
35,Andaman And Nicobar,2021,8,932.0,9867,9867,199.87580000000003,2021-08-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.9784633177788771,0.9784633177788771,1.0,0.020256998074389382,0.01962264588991572,0.0,20666.0,0.7295916472421666,0.016235255518030702,36.0,1.006254373298035
35,Andaman And Nicobar,2021,9,840.0,10676,10676,227.977,2021-09-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,1.058687988305188,1.058687988305188,1.0,0.02135415886099663,0.022369392785032582,0.0,22192.0,0.9332770282817746,0.020004194986274367,35.0,1.1169847474963563
35,Andaman And Nicobar,2021,10,778.0,3959,3959,101.9241,2021-10-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.3925951429093518,0.3925951429093518,1.0,0.02574491033089164,0.009979411439076602,0.0,8696.0,0.8099154829978055,0.017323816704674967,36.0,0.9405202219072704
35,Andaman And Nicobar,2021,11,933.0,9888,9888,221.3933,2021-11-01,10084.1797752809,10084.1797752809,1575.561797752809,248.92185291741575,0.980545787594764,0.980545787594764,1.0,0.022390099110032362,0.02171234365322563,0.0,20709.0,0.8106096396031012,0.01802038262577827,34.0,1.043391751681352
